word	1810s	1820s	1830s	1840s	1850s	1860s	1870s	1880s	1890s	1900s	1910s	1920s	1930s	1940s	1950s	1960s	1970s	1980s	1990s	2000s	total
cardholder	0	0	0	0	0	0	0	0	0	0	0	0	0.0406460857920997	0.041071211114034	0	0.0417062319787372	0	0	0.107367043363938	0.0338210440623944	0.264611616311204
weatherstripping	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041071211114034	0	0	0.0419900054549216	0.0395007453395638	0.107367043363938	0.0338210440623944	0.263750049334852
weatherstripping	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041071211114034	0	0	0.0419900054549216	0.0395007453395638	0.107367043363938	0.0338210440623944	0.263750049334852
copyholder	0	0	0	0	0	0.0586342717787621	0.0538727358972625	0	0	0	0	0	0	0	0	0.0834124639574743	0	0	0	0.0676420881247888	0.263561559758288
breakaways	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0407417757327398	0	0.0419900054549216	0.0395007453395638	0.107367043363938	0.0338210440623944	0.263420613953558
pacesetters	0	0	0	0	0	0	0	0	0	0	0	0	0.0406460857920997	0	0	0.0417062319787372	0	0.0395007453395638	0.107367043363938	0.0338210440623944	0.263041150536733
steakhouses	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0814835514654796	0	0.0419900054549216	0	0.0715780289092922	0.0676420881247888	0.262693673954482
nitpicker	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0417062319787372	0.0419900054549216	0.0395007453395638	0.0715780289092922	0.0676420881247888	0.262417099807304
surfboat	0	0	0	0	0.0607103757492647	0	0	0	0	0	0	0.0779613238550035	0	0.041071211114034	0.0407417757327398	0.0417062319787372	0	0	0	0	0.262190918429779
dogcarts	0	0	0	0	0	0	0	0.0492223726512622	0	0.0452537975516157	0.0440516253331735	0	0	0.082142422228068	0.0407417757327398	0	0	0	0	0	0.261411993496859
buttonwoods	0	0	0	0	0.182131127247794	0	0	0	0	0	0	0	0	0	0	0	0	0.0790014906791276	0	0	0.261132617926922
hookworms	0	0	0	0.0623115348683198	0	0	0	0	0	0	0.0440516253331735	0	0	0.041071211114034	0	0.0417062319787372	0	0	0.0715780289092922	0	0.260718632203557
plantsman	0	0	0	0	0	0	0	0	0	0	0	0	0.0406460857920997	0.041071211114034	0	0	0	0	0.178945072273231	0	0.260662369179364
beanstalks	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419900054549216	0.0395007453395638	0.178945072273231	0	0.260435823067716
beanstalks	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419900054549216	0.0395007453395638	0.178945072273231	0	0.260435823067716
typefaces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419900054549216	0.0790014906791276	0.0715780289092922	0.0676420881247888	0.26021161316813
hairstylists	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118502236018691	0.107367043363938	0.0338210440623944	0.259690323445024
drawknife	0	0	0	0	0	0	0	0	0	0	0	0	0.0406460857920997	0	0	0.0417062319787372	0	0	0.143156057818584	0.0338210440623944	0.259329419651816
dalesman	0	0	0	0.0623115348683198	0	0	0	0.196889490605049	0	0	0	0	0	0	0	0	0	0	0	0	0.259201025473369
overtimes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0407417757327398	0.0417062319787372	0	0.0395007453395638	0.0357890144546461	0.101463132187183	0.25920089969287
eggbeaters	0	0	0	0	0	0	0	0	0	0	0	0.0779613238550035	0	0	0	0	0	0.0395007453395638	0.107367043363938	0.0338210440623944	0.2586501566209
patternmaker	0	0	0	0	0	0	0	0	0	0.0905075951032314	0.0881032506663469	0.0389806619275017	0	0	0.0407417757327398	0	0	0	0	0	0.25833328342982
warthogs	0	0	0	0	0	0	0	0	0	0	0	0.0389806619275017	0	0	0	0	0.0839800109098432	0	0	0.135284176249578	0.258244849086923
nailbrush	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041071211114034	0	0	0.0419900054549216	0	0.107367043363938	0.0676420881247888	0.258070348057683
goaltenders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118502236018691	0.0715780289092922	0.0676420881247888	0.257722353052772
greenskeeper	0	0	0	0	0	0	0	0	0	0	0	0	0.0406460857920997	0	0	0.0417062319787372	0	0	0.107367043363938	0.0676420881247888	0.257361449259564
maypoles	0	0.144359033620208	0	0	0	0	0	0	0	0	0	0	0.0406460857920997	0	0	0	0	0	0.0715780289092922	0	0.2565831483216
airburst	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419900054549216	0.0395007453395638	0.107367043363938	0.0676420881247888	0.256499882283213
checkouts	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419900054549216	0.0395007453395638	0.107367043363938	0.0676420881247888	0.256499882283213
waveforms	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0407417757327398	0	0.0419900054549216	0	0.0715780289092922	0.101463132187183	0.255772942284137
airheads	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118502236018691	0.0357890144546461	0.101463132187183	0.255754382660521
basketmaker	0	0	0	0	0	0	0	0.0984447453025244	0	0	0	0	0.0406460857920997	0	0.0407417757327398	0	0.0419900054549216	0	0	0.0338210440623944	0.25564365634468
mealybugs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0834124639574743	0	0	0.0357890144546461	0.135284176249578	0.254485654661698
footplate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0834124639574743	0	0	0.0357890144546461	0.135284176249578	0.254485654661698
bonesetter	0	0	0	0.0623115348683198	0	0	0	0	0	0	0	0	0	0.041071211114034	0.0814835514654796	0	0	0	0.0357890144546461	0.0338210440623944	0.254476355964874
bakeshops	0	0	0	0	0	0	0	0	0	0.0452537975516157	0.0440516253331735	0	0.0406460857920997	0.041071211114034	0	0.0834124639574743	0	0	0	0	0.254435183748397
bakeshops	0	0	0	0	0	0	0	0	0	0.0452537975516157	0.0440516253331735	0	0.0406460857920997	0.041071211114034	0	0.0834124639574743	0	0	0	0	0.254435183748397
bloodstreams	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041071211114034	0	0	0.0419900054549216	0	0.0357890144546461	0.135284176249578	0.254134407273179
holdall	0	0	0	0	0	0	0	0	0	0	0.0440516253331735	0	0	0	0	0.0417062319787372	0.167960021819686	0	0	0	0.253717879131597
newsagents	0	0	0	0	0	0	0	0	0	0	0.0440516253331735	0	0	0	0	0	0	0	0.107367043363938	0.101463132187183	0.252881800884295
sunroofs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419900054549216	0.0395007453395638	0.0357890144546461	0.135284176249578	0.252563941498709
coalhole	0	0	0	0.0623115348683198	0	0.0586342717787621	0	0	0.0485417028807996	0	0.0440516253331735	0.0389806619275017	0	0	0	0	0	0	0	0	0.252519796788557
windsocks	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0790014906791276	0.0715780289092922	0.101463132187183	0.252042651775603
nosebag	0	0	0	0	0	0	0	0	0.0485417028807996	0	0	0.0389806619275017	0.0406460857920997	0	0	0.0417062319787372	0.0419900054549216	0.0395007453395638	0	0	0.251365433373624
crowbait	0	0	0	0	0	0	0	0	0	0.0452537975516157	0.0440516253331735	0	0.0812921715841995	0	0.0407417757327398	0	0	0.0395007453395638	0	0	0.250840115541292
tetherball	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419900054549216	0	0.107367043363938	0.101463132187183	0.250820181006043
bookdealer	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041071211114034	0	0.0417062319787372	0.167960021819686	0	0	0	0.250737464912458
posterboard	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0395007453395638	0.143156057818584	0.0676420881247888	0.250298891282937
lancewood	0	0	0	0	0.0607103757492647	0	0.0538727358972625	0	0.0485417028807996	0.0452537975516157	0	0	0	0.041071211114034	0	0	0	0	0	0	0.249449823192977
crosspatch	0	0	0	0	0	0	0	0	0	0.0452537975516157	0	0.0389806619275017	0	0.041071211114034	0.0814835514654796	0	0.0419900054549216	0	0	0	0.248779227513553
breechloader	0	0	0	0	0	0	0.161618207691788	0	0	0.0452537975516157	0	0	0	0	0	0.0417062319787372	0	0	0	0	0.24857823722214
goldbrick	0	0	0	0	0	0	0	0	0	0.0905075951032314	0	0	0	0.041071211114034	0	0.0417062319787372	0	0.0395007453395638	0.0357890144546461	0	0.248574797990212
bobtails	0	0	0.145194905285007	0	0	0.0586342717787621	0	0	0	0	0.0440516253331735	0	0	0	0	0	0	0	0	0	0.247880802396943
notecase	0	0	0	0	0	0	0	0	0	0	0	0	0.0812921715841995	0.041071211114034	0.0407417757327398	0.0417062319787372	0.0419900054549216	0	0	0	0.246801395864632
mantrap	0	0	0	0.0623115348683198	0.0607103757492647	0	0	0	0	0	0	0	0	0.041071211114034	0.0407417757327398	0.0417062319787372	0	0	0	0	0.246541129443096
tollgates	0	0	0	0	0	0	0.0538727358972625	0	0	0	0	0.0389806619275017	0	0	0.0407417757327398	0	0	0.0790014906791276	0	0.0338210440623944	0.246417708299026
coonhound	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0395007453395638	0.0715780289092922	0.135284176249578	0.246362950498434
pantywaists	0	0	0	0	0	0	0	0	0	0	0	0	0.0406460857920997	0	0.122225327198219	0.0834124639574743	0	0	0	0	0.246283876947794
shellbark	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20535605557017	0.0407417757327398	0	0	0	0	0	0.24609783130291
fountainheads	0	0	0.0725974526425037	0	0	0	0.0538727358972625	0	0	0	0	0	0	0	0	0.0417062319787372	0.0419900054549216	0	0.0357890144546461	0	0.245955440428071
backflow	0	0	0	0	0	0	0	0.0492223726512622	0	0	0	0	0.0406460857920997	0	0.0407417757327398	0	0.0419900054549216	0.0395007453395638	0	0.0338210440623944	0.245922029032982
backgrounders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0834124639574743	0.125970016364765	0	0.0357890144546461	0	0.245171494776885
closeout	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419900054549216	0	0	0.202926264374367	0.244916269829288
shipside	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082142422228068	0.0814835514654796	0.0417062319787372	0	0.0395007453395638	0	0	0.244832951011849
bloodstone	0	0	0	0	0	0	0	0	0.0485417028807996	0.0452537975516157	0	0	0.0406460857920997	0	0.0407417757327398	0	0	0	0.0357890144546461	0.0338210440623944	0.244793420474295
bloodstone	0	0	0	0	0	0	0	0	0.0485417028807996	0.0452537975516157	0	0	0.0406460857920997	0	0.0407417757327398	0	0	0	0.0357890144546461	0.0338210440623944	0.244793420474295
stationmasters	0	0	0	0	0	0	0	0	0.0485417028807996	0	0	0	0	0	0	0.0834124639574743	0	0.0790014906791276	0	0.0338210440623944	0.244776701579796
corkwood	0	0	0	0	0.121420751498529	0	0	0	0	0	0	0	0	0.123213633342102	0	0	0	0	0	0	0.244634384840631
stonefly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143156057818584	0.101463132187183	0.244619190005768
motormouth	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0395007453395638	0.0357890144546461	0.169105220311972	0.244394980106182
gallberry	0	0	0	0	0	0	0	0	0	0	0	0	0.162584343168399	0	0.0814835514654796	0	0	0	0	0	0.244067894633879
tramline	0	0	0	0	0	0	0	0	0	0.0452537975516157	0.0440516253331735	0	0.0406460857920997	0	0.0407417757327398	0	0	0.0395007453395638	0	0.0338210440623944	0.244015073811587
shuteye	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041071211114034	0	0.125118695936211	0.0419900054549216	0	0.0357890144546461	0	0.243968926959813
toothpowder	0	0	0	0	0	0	0	0	0	0	0.0440516253331735	0	0.0406460857920997	0	0.0814835514654796	0.0417062319787372	0	0	0.0357890144546461	0	0.243676509024136
sauceboat	0	0	0	0	0	0	0	0	0	0	0.13215487599952	0.0389806619275017	0	0	0	0	0	0	0.0715780289092922	0	0.242713566836314
railwayman	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0407417757327398	0.0834124639574743	0	0.118502236018691	0	0	0.242656475708906
turnoffs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107367043363938	0.135284176249578	0.242651219613516
centreboard	0	0	0	0	0	0	0	0.147667117953787	0.0485417028807996	0.0452537975516157	0	0	0	0	0	0	0	0	0	0	0.241462618386202
fieldmouse	0	0	0	0	0	0	0	0	0	0	0	0.0389806619275017	0	0	0.0814835514654796	0	0.0419900054549216	0.0790014906791276	0	0	0.241455709527031
sidecars	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082142422228068	0.0407417757327398	0	0	0.118502236018691	0	0	0.241386433979499
gristmills	0	0	0	0	0	0	0	0	0.0485417028807996	0	0	0.0389806619275017	0	0.082142422228068	0	0	0	0	0.0715780289092922	0	0.241242815945662
batmen	0	0	0	0	0	0	0	0	0	0	0.0440516253331735	0	0	0.082142422228068	0	0.0417062319787372	0	0.0395007453395638	0	0.0338210440623944	0.241222068941937
jackfruit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0715780289092922	0.169105220311972	0.240683249221264
motorbus	0	0	0	0	0	0	0	0	0	0	0	0.0779613238550035	0.0812921715841995	0.041071211114034	0	0	0	0.0395007453395638	0	0	0.239825451892801
underworlds	0	0	0	0	0	0	0	0	0	0.0452537975516157	0.0440516253331735	0	0	0.041071211114034	0	0.0417062319787372	0	0	0	0.0676420881247888	0.239724954102349
landman	0	0	0.0725974526425037	0	0	0	0	0	0.0485417028807996	0	0	0	0	0	0	0	0	0.118502236018691	0	0	0.239641391541995
sparerib	0	0	0	0	0	0	0	0	0	0	0	0	0.162584343168399	0.041071211114034	0	0	0	0	0.0357890144546461	0	0.239444568737079
tramlines	0	0	0	0	0	0	0	0	0	0	0.0440516253331735	0.0389806619275017	0	0.041071211114034	0	0	0.0419900054549216	0.0395007453395638	0	0.0338210440623944	0.239415293231589
jackstraw	0	0	0	0	0	0	0	0	0	0.0452537975516157	0	0	0	0	0.0407417757327398	0.0834124639574743	0	0	0.0357890144546461	0.0338210440623944	0.23901809575887
saltbush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125118695936211	0.0419900054549216	0	0.0715780289092922	0	0.238686730300425
witchgrass	0	0	0	0	0	0	0	0	0.0485417028807996	0	0	0	0	0	0	0	0	0.118502236018691	0.0715780289092922	0	0.238621967808783
ovenware	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041071211114034	0	0	0	0.197503726697819	0	0	0.238574937811853
lumbermill	0	0	0	0	0	0	0	0	0	0	0	0	0.0406460857920997	0	0.0407417757327398	0	0.0419900054549216	0.0790014906791276	0.0357890144546461	0	0.238168372113535
hairstreak	0	0	0	0	0	0.0586342717787621	0	0	0	0	0	0	0	0	0	0	0	0	0.178945072273231	0	0.237579344051993
slowpokes	0	0	0	0	0	0	0	0	0	0	0.0440516253331735	0	0	0.082142422228068	0	0.0417062319787372	0	0	0.0357890144546461	0.0338210440623944	0.237510338057019
sandfly	0	0	0	0	0	0	0	0	0	0	0	0.0389806619275017	0.0406460857920997	0.041071211114034	0.0407417757327398	0	0.0419900054549216	0	0	0.0338210440623944	0.237250784083691
straphanger	0	0	0	0	0	0	0	0	0	0	0	0.0389806619275017	0.0406460857920997	0.041071211114034	0.0407417757327398	0	0.0419900054549216	0	0	0.0338210440623944	0.237250784083691
audiometer	0	0	0	0	0	0	0	0	0	0	0	0	0.0406460857920997	0	0.0814835514654796	0.0417062319787372	0	0.0395007453395638	0	0.0338210440623944	0.237157658638275
backstops	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041071211114034	0.0407417757327398	0.0417062319787372	0.0419900054549216	0	0.0715780289092922	0	0.237087253189725
backstops	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041071211114034	0.0407417757327398	0.0417062319787372	0.0419900054549216	0	0.0715780289092922	0	0.237087253189725
bellyband	0	0	0	0	0	0	0	0	0.0485417028807996	0	0	0.0779613238550035	0	0	0.0407417757327398	0	0	0	0.0357890144546461	0.0338210440623944	0.236854860985583
cheatgrass	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236747308436761	0.236747308436761
ethernet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236747308436761	0.236747308436761
speedskater	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236747308436761	0.236747308436761
deathtraps	0	0	0	0	0	0	0	0	0.0485417028807996	0	0	0.0389806619275017	0	0	0	0	0.0419900054549216	0.0395007453395638	0	0.0676420881247888	0.236655203727576
joyrides	0	0	0	0	0	0	0	0	0	0	0	0.0389806619275017	0	0	0.0407417757327398	0.0417062319787372	0	0.0790014906791276	0.0357890144546461	0	0.236219174772752
kitbag	0	0	0	0	0	0	0	0	0	0	0	0.194903309637509	0	0.041071211114034	0	0	0	0	0	0	0.235974520751543
tightwads	0	0	0	0	0	0	0	0	0	0	0.0440516253331735	0	0	0.082142422228068	0	0	0.0419900054549216	0	0	0.0676420881247888	0.235826141140952
jailbreaks	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0407417757327398	0	0.0839800109098432	0.0395007453395638	0.0715780289092922	0	0.235800560891439
cheapjack	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0407417757327398	0.0834124639574743	0.0419900054549216	0	0.0357890144546461	0.0338210440623944	0.235754303662176
barnstormers	0	0	0	0	0	0	0	0	0	0	0.0440516253331735	0.0389806619275017	0	0.041071211114034	0	0.0417062319787372	0	0	0.0357890144546461	0.0338210440623944	0.235419788870487
whitewashes	0	0	0	0	0	0	0	0	0	0	0	0	0.0812921715841995	0.041071211114034	0	0	0	0.0790014906791276	0	0.0338210440623944	0.235185917439756
eggcup	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041071211114034	0.0407417757327398	0	0.0419900054549216	0.0395007453395638	0.0715780289092922	0	0.234881766550551
grandaunt	0	0	0	0.0623115348683198	0	0	0	0	0.0485417028807996	0.0452537975516157	0	0.0389806619275017	0	0	0	0	0	0.0395007453395638	0	0	0.234588442567801
grandaunt	0	0	0	0.0623115348683198	0	0	0	0	0.0485417028807996	0.0452537975516157	0	0.0389806619275017	0	0	0	0	0	0.0395007453395638	0	0	0.234588442567801
godsons	0	0	0	0	0	0.234537087115048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234537087115048
aircrew	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123213633342102	0	0	0	0.0395007453395638	0.0715780289092922	0	0.234292407590958
bedground	0	0	0	0	0	0	0	0	0	0	0.0440516253331735	0	0	0.082142422228068	0	0	0	0	0.107367043363938	0	0.23356109092518
locoweed	0	0	0	0	0	0	0	0	0	0	0.0440516253331735	0	0	0	0	0	0.0839800109098432	0	0.0715780289092922	0.0338210440623944	0.233430709214703
panpipes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.197503726697819	0.0357890144546461	0	0.233292741152465
nightwork	0	0	0	0	0.0607103757492647	0	0	0	0.0485417028807996	0	0	0	0	0	0.0814835514654796	0.0417062319787372	0	0	0	0	0.232441862074281
windflower	0	0	0	0	0	0.0586342717787621	0	0	0.0970834057615992	0	0	0	0.0406460857920997	0	0	0	0	0	0.0357890144546461	0	0.232152777787107
smallholder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419900054549216	0.118502236018691	0.0715780289092922	0	0.232070270382905
tailspins	0	0	0	0	0	0	0	0	0	0	0	0.0389806619275017	0.0406460857920997	0	0	0	0	0.118502236018691	0	0.0338210440623944	0.231950027800687
tailspins	0	0	0	0	0	0	0	0	0	0	0	0.0389806619275017	0.0406460857920997	0	0	0	0	0.118502236018691	0	0.0338210440623944	0.231950027800687
freeloader	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0407417757327398	0	0.0419900054549216	0.0790014906791276	0.0357890144546461	0.0338210440623944	0.23134333038383
dumbwaiters	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082142422228068	0	0.0417062319787372	0	0	0.107367043363938	0	0.231215697570744
glasswork	0	0	0	0	0	0	0	0	0	0.0452537975516157	0	0	0.0406460857920997	0	0	0.0417062319787372	0	0	0.0357890144546461	0.0676420881247888	0.231037217901888
goldbricks	0	0	0	0	0	0	0	0	0	0	0	0	0.0406460857920997	0.041071211114034	0.0814835514654796	0	0	0	0	0.0676420881247888	0.230842936496402
patchworks	0	0	0	0	0	0	0	0	0	0	0.0440516253331735	0	0.0406460857920997	0	0.0407417757327398	0	0	0	0.0715780289092922	0.0338210440623944	0.2308385598297
backcloth	0	0	0	0	0	0	0	0	0	0	0	0.0389806619275017	0	0.082142422228068	0	0	0.0419900054549216	0	0	0.0676420881247888	0.23075517773528
jigsaws	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0407417757327398	0	0.0839800109098432	0	0.0715780289092922	0.0338210440623944	0.23012085961427
underwing	0	0	0	0	0	0	0	0	0	0	0	0	0.0406460857920997	0	0	0	0.0839800109098432	0	0.0715780289092922	0.0338210440623944	0.23002516967363
redtail	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125118695936211	0	0	0.0357890144546461	0.0676420881247888	0.228549798515646
floorshow	0	0	0	0	0	0	0	0	0	0	0	0	0.0406460857920997	0	0.0407417757327398	0.0417062319787372	0	0	0.0715780289092922	0.0338210440623944	0.228493166475263
floorshow	0	0	0	0	0	0	0	0	0	0	0	0	0.0406460857920997	0	0.0407417757327398	0.0417062319787372	0	0	0.0715780289092922	0.0338210440623944	0.228493166475263
almsgiver	0	0	0	0	0	0	0	0.0492223726512622	0.0485417028807996	0.0452537975516157	0.0440516253331735	0	0	0	0.0407417757327398	0	0	0	0	0	0.227811274149591
mileposts	0	0	0	0	0	0	0	0	0	0	0	0	0.0406460857920997	0	0	0.0417062319787372	0	0.0395007453395638	0.0715780289092922	0.0338210440623944	0.227252136082087
arsehole	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0839800109098432	0.0395007453395638	0.0357890144546461	0.0676420881247888	0.226911858828842
naysaying	0	0	0	0	0	0	0	0	0	0	0	0	0.0406460857920997	0	0.0407417757327398	0	0	0.0395007453395638	0.0715780289092922	0.0338210440623944	0.22628767983609
bullbrier	0	0	0	0	0	0	0	0	0	0.226268987758078	0	0	0	0	0	0	0	0	0	0	0.226268987758078
teacake	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041071211114034	0	0	0.0419900054549216	0	0.143156057818584	0	0.22621727438754
dustmen	0	0	0.0725974526425037	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0839800109098432	0	0.0357890144546461	0.0338210440623944	0.226187522069387
cookfire	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118502236018691	0.107367043363938	0	0.22586927938263
headstock	0	0	0	0	0.0607103757492647	0	0	0	0	0.0452537975516157	0	0	0.0406460857920997	0	0	0	0	0.0790014906791276	0	0	0.225611749772108
blackhead	0	0	0	0	0	0	0	0	0	0	0	0	0.0406460857920997	0	0	0	0.0419900054549216	0.0395007453395638	0.0357890144546461	0.0676420881247888	0.22556793916602
coonskins	0	0	0	0	0	0	0.107745471794525	0	0	0	0	0	0	0.041071211114034	0.0407417757327398	0	0	0	0.0357890144546461	0	0.225347473095945
coonskins	0	0	0	0	0	0	0.107745471794525	0	0	0	0	0	0	0.041071211114034	0.0407417757327398	0	0	0	0.0357890144546461	0	0.225347473095945
bonemeal	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082142422228068	0	0	0	0	0.143156057818584	0	0.225298480046652
weatherboarding	0	0	0.0725974526425037	0	0	0	0	0	0	0.0452537975516157	0	0	0	0	0	0	0	0	0.107367043363938	0	0.225218293558058
shitlist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0407417757327398	0	0	0.0790014906791276	0.0715780289092922	0.0338210440623944	0.225142339383554
callbacks	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0417062319787372	0.0419900054549216	0	0.107367043363938	0.0338210440623944	0.224884324859992
packsaddles	0	0	0	0	0.0607103757492647	0	0	0	0	0	0.0440516253331735	0.0389806619275017	0	0.041071211114034	0	0	0	0.0395007453395638	0	0	0.224314619463538
packsaddles	0	0	0	0	0.0607103757492647	0	0	0	0	0	0.0440516253331735	0.0389806619275017	0	0.041071211114034	0	0	0	0.0395007453395638	0	0	0.224314619463538
steamrollers	0	0	0	0	0	0	0	0	0	0	0	0.0389806619275017	0.0406460857920997	0	0.0407417757327398	0	0	0	0.0357890144546461	0.0676420881247888	0.223799626031776
blowback	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0407417757327398	0	0.0419900054549216	0.0395007453395638	0	0.101463132187183	0.223695658714408
diamondbacks	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122225327198219	0	0	0	0	0.101463132187183	0.223688459385403
bookmobiles	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122225327198219	0	0	0	0	0.101463132187183	0.223688459385403
milkwort	0	0	0	0	0	0	0	0	0	0.181015190206463	0	0	0	0	0	0.0417062319787372	0	0	0	0	0.2227214221852
waterweed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419900054549216	0.0395007453395638	0.107367043363938	0.0338210440623944	0.222678838220818
casebooks	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0790014906791276	0.143156057818584	0	0.222157548497712
oilseed	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041071211114034	0	0.0417062319787372	0	0	0.0715780289092922	0.0676420881247888	0.221997560126852
deadbolts	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118502236018691	0.0357890144546461	0.0676420881247888	0.221933338598126
groundsman	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118502236018691	0.0357890144546461	0.0676420881247888	0.221933338598126
homerooms	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419900054549216	0.0395007453395638	0.0715780289092922	0.0676420881247888	0.220710867828566
lacewings	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0834124639574743	0	0	0.0357890144546461	0.101463132187183	0.220664610599304
wardrooms	0	0	0	0	0	0.0586342717787621	0	0	0	0	0	0	0.0406460857920997	0.041071211114034	0.0407417757327398	0	0	0.0395007453395638	0	0	0.220594089757199
tallgrass	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0790014906791276	0.107367043363938	0.0338210440623944	0.22018957810546
silverwork	0	0	0	0	0.0607103757492647	0	0	0	0	0	0	0	0.0406460857920997	0	0.0407417757327398	0	0.0419900054549216	0	0.0357890144546461	0	0.219877257183672
duckbills	0	0	0	0	0	0	0	0	0	0	0	0	0.0406460857920997	0	0	0	0	0	0.178945072273231	0	0.21959115806533
harelips	0	0	0	0	0.0607103757492647	0	0	0	0	0	0	0	0	0	0.0407417757327398	0.0834124639574743	0	0	0	0.0338210440623944	0.218685659501873
liverleaf	0	0	0	0.0623115348683198	0	0	0.107745471794525	0	0.0485417028807996	0	0	0	0	0	0	0	0	0	0	0	0.218598709543644
tungstate	0	0	0	0	0	0	0.0538727358972625	0	0.0485417028807996	0	0	0	0	0	0.0407417757327398	0	0	0.0395007453395638	0.0357890144546461	0	0.218445974305012
counterexamples	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0395007453395638	0.178945072273231	0	0.218445817612794
afterglows	0	0	0	0	0	0	0	0	0.0485417028807996	0	0	0	0	0	0	0	0	0	0	0.169105220311972	0.217646923192772
